Turn It Up,Sneaky Kot,Electronic / Dance,Vocals / Lyrics,2021
Spinderella's Not a Fella (But a Girl DJ),Salt-N-Pepa,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Say Hey,The Yakuzah,Electronic / Dance,Vocals / Lyrics,2022
Asanova,A.Y.B Force,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
Make You Feel Alright,Doctor Ice,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Make You Feel Alright,Red Alert,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
We Are the Ones,Wristerons,Hip-Hop / Rap / R&B,Vocals / Lyrics,2001
Let's Get Brutal (The Final Mix),Nitro Deluxe,Electronic / Dance,Vocals / Lyrics,1988
Pitman Sez,Pitman,Hip-Hop / Rap / R&B,Vocals / Lyrics,2002
Backyard (Outta the Hood Version),Pebbles,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Backyard (Outta the Hood Version),Salt-N-Pepa,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Heartless Killa,Brothas Most Wanted,Hip-Hop / Rap / R&B,Vocals / Lyrics,1995
Deep End,A.M.W.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Run That Go-Power Thang,Terminator X,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Smash the Disco (Elvis Jackson Remix),Technohead,Electronic / Dance,Vocals / Lyrics,2023
Old Skool Cuts,DJ Rectangle,Hip-Hop / Rap / R&B,Vocals / Lyrics,1997
It Ain't My Baby,The Singing MC Breeze,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Run to Me,E-Logic,Electronic / Dance,Vocals / Lyrics,1999
That's How I'm Living (Remix),Tony Scott,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Damn I'm Good,The Singing MC Breeze,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Damn I'm Good,Dj Trevor,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Thought U Knew,Ebonine,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Thought U Knew,DJ Faader,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
