Ain't No Stoppin' the Funky Bunch,Marky Mark and the Funky Bunch,Hip-Hop / Rap / R&B,Sound Effect / Other,by Marky Mark and the Funky Bunch (1991)
Breaktionary Vol.3 Side A,DJ Q-Bert,Soul / Funk / Disco,Multiple Elements,by DJ Q-Bert (2006)
Run,Plug,Electronic / Dance,Drums,by Plug (2012)
Growin' Up in the Hood (Big O.G. Hood Funky Beat Remix),Compton's Most Wanted,Hip-Hop / Rap / R&B,Drums,by Compton's Most Wanted (1991)
Boops (Instrumental),Sly & Robbie,Electronic / Dance,Hook / Riff,by Sly & Robbie (1987)
Top Choice,Awesome Dré,Hip-Hop / Rap / R&B,Sound Effect / Other,by Awesome Dré (1989)
Pharoah of the Kayo,Labtekwon,Hip-Hop / Rap / R&B,Drums,by Labtekwon (1993)
Timbre,The Woodzmen,Hip-Hop / Rap / R&B,Drums,by The Woodzmen (1992)
"Snap, Crackle, Pop",L'Trimm,Hip-Hop / Rap / R&B,Sound Effect / Other,by L'Trimm (1991)
Last Christmas,Rap Allstars,Hip-Hop / Rap / R&B,Hook / Riff,by Rap Allstars feat. Leroy Daniels (1998)
Last Christmas,Leroy Daniels,Hip-Hop / Rap / R&B,Hook / Riff,by Rap Allstars feat. Leroy Daniels (1998)
So Damn Fresh,DJ Zinc,Electronic / Dance,Drums,by DJ Zinc (1995)
Volte / Face (Volte / Flow),Disiz La Peste,Hip-Hop / Rap / R&B,Sound Effect / Other,by Disiz La Peste (2001)
Give It a Rest,She Rockers,Hip-Hop / Rap / R&B,Drums,by She Rockers (1988)
Hit List,Rodney O and Joe Cooley,Hip-Hop / Rap / R&B,Sound Effect / Other,by Rodney O and Joe Cooley (1991)
Brother Brother Brother,Peanut Butter Wolf,Hip-Hop / Rap / R&B,Drums,by Peanut Butter Wolf (2009)
Cool With Nature,Carlton,Electronic / Dance,Hook / Riff,by Carlton (1990)
なんもやる気しねぇ,Rhymester,Hip-Hop / Rap / R&B,Drums,by Rhymester (1993)
Let Us Entertain You,Bambi,Hip-Hop / Rap / R&B,Hook / Riff,by Bambi and Mr. Freeze (1987)
Let Us Entertain You,Mr. Freeze,Hip-Hop / Rap / R&B,Hook / Riff,by Bambi and Mr. Freeze (1987)
Kick the Flavor,Rapmaster Rob,Hip-Hop / Rap / R&B,Drums,by Rapmaster Rob (1993)
Bring the Rock,The New Style,Hip-Hop / Rap / R&B,Hook / Riff,by The New Style (1989)
Make It Funky!,The Scam,Hip-Hop / Rap / R&B,Sound Effect / Other,by The Scam (1988)
Black Is the Word,Cookie Crew,Hip-Hop / Rap / R&B,Drums,by Cookie Crew (1989)
Riddim,Plug,Electronic / Dance,Hook / Riff,by Plug (2006)
Shamalama,King Doe-V,Hip-Hop / Rap / R&B,Hook / Riff,by King Doe-V (1987)
Title Screen (Jordan vs. Bird),Rob Hubbard,Electronic / Dance,Sound Effect / Other,by Rob Hubbard (1988)
Yvonne and Corry,The Microphone Prince,Hip-Hop / Rap / R&B,Hook / Riff,by The Microphone Prince feat. Count Busy D (1986)
Yvonne and Corry,Count Busy D,Hip-Hop / Rap / R&B,Hook / Riff,by The Microphone Prince feat. Count Busy D (1986)
Atmosfear,Mix Master Mike,Hip-Hop / Rap / R&B,Multiple Elements,by Mix Master Mike (1998)
This Is How It Should Be Done,Von Love,Hip-Hop / Rap / R&B,Sound Effect / Other,by Von Love (1988)
The Finest Ingredients,Norman Cook,Hip-Hop / Rap / R&B,Hook / Riff,by Norman Cook (1986)
Catch the Flava (Hip Hop Version),Larry Larr,Hip-Hop / Rap / R&B,Drums,by Larry Larr and Kid Funkie (1992)
Catch the Flava (Hip Hop Version),Kid Funkie,Hip-Hop / Rap / R&B,Drums,by Larry Larr and Kid Funkie (1992)
3 Poets on a Mission,Donald D,Hip-Hop / Rap / R&B,Sound Effect / Other,by Donald D (1991)
Turntable Trix One,Turntable Trix One,Hip-Hop / Rap / R&B,Sound Effect / Other,by Turntable Trix One (1988)
Clap Your Hands,Overlord X,Hip-Hop / Rap / R&B,Drums,by Overlord X (1989)
Mockingbird,Yomo & Maulkie,Hip-Hop / Rap / R&B,Sound Effect / Other,by Yomo & Maulkie (1991)
Superbad,Top Dogz,Soul / Funk / Disco,Sound Effect / Other,by Top Dogz (2011)
Cannan Land,DJ Ron,Electronic / Dance,Drums,by DJ Ron (1994)
Sexy,Masters of Ceremony,Hip-Hop / Rap / R&B,Multiple Elements,by Masters of Ceremony (1988)
A'Cappella/Stylesondeck,Volume 10,Hip-Hop / Rap / R&B,Multiple Elements,by Volume 10 (1994)
When It Breaks,Grandwizzard Johnny'O,Hip-Hop / Rap / R&B,Hook / Riff,by Grandwizzard Johnny'O and The Mighty Sorcerer Crew (1988)
When It Breaks,The Mighty Sorcerer Crew,Hip-Hop / Rap / R&B,Hook / Riff,by Grandwizzard Johnny'O and The Mighty Sorcerer Crew (1988)
