Lookin' for Trouble,R-Swift,Hip-Hop / Rap / R&B,Vocals / Lyrics,by R-Swift feat. Sho Baraka and Eddie Nigma (2013)
Lookin' for Trouble,Sho Baraka,Hip-Hop / Rap / R&B,Vocals / Lyrics,by R-Swift feat. Sho Baraka and Eddie Nigma (2013)
Lookin' for Trouble,Eddie Nigma,Hip-Hop / Rap / R&B,Vocals / Lyrics,by R-Swift feat. Sho Baraka and Eddie Nigma (2013)
Misfits,Audio Push,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Audio Push (2012)
True Colors (Ghetto Mix),Juanito (FX),Electronic / Dance,Vocals / Lyrics,by Juanito (FX) (1989)
Woman Ta Woman,Marla Mar,Hip-Hop / Rap / R&B,Drums,by Marla Mar and The Good 'N' Plenty Cru (1992)
Woman Ta Woman,The Good 'N' Plenty Cru,Hip-Hop / Rap / R&B,Drums,by Marla Mar and The Good 'N' Plenty Cru (1992)
I Ain't Gave Up on You Yet,Propaganda (Rapper),Hip-Hop / Rap / R&B,Vocals / Lyrics,by Propaganda (Rapper) (2014)
Be Great,K.Y.S. Music,Hip-Hop / Rap / R&B,Vocals / Lyrics,by K.Y.S. Music (2018)
Total Chaos,Priority One,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Priority One (1989)
One More,Destruct,Hip-Hop / Rap / R&B,Drums,by Destruct (2008)
Kill or Get Killed,Juice With Soul,Hip-Hop / Rap / R&B,Drums,by Juice With Soul (1993)
We Can Do a Little Bit,Robbie B,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Robbie B and DJ Jazz (1990)
We Can Do a Little Bit,DJ Jazz,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Robbie B and DJ Jazz (1990)
Keep Movin,The Soul Dawgs,Hip-Hop / Rap / R&B,Vocals / Lyrics,by The Soul Dawgs (1999)
Let It Rain (Is There Anybody),Crowder,Gospel,Multiple Elements,by Crowder feat. Mandisa (2019)
Let It Rain (Is There Anybody),Mandisa,Gospel,Multiple Elements,by Crowder feat. Mandisa (2019)
My Life (Nice Aim),Sho Baraka,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sho Baraka feat. PRo (2010)
My Life (Nice Aim),PRo,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sho Baraka feat. PRo (2010)
Ward of the State (Radio Edit),Askari X,Hip-Hop / Rap / R&B,Drums,by Askari X (1992)
Park Orchestra,Wildelux,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Wildelux and Macapella (2021)
Park Orchestra,Macapella,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Wildelux and Macapella (2021)
Everbody Loves It,Nu MAGIK,Hip-Hop / Rap / R&B,Multiple Elements,by Nu MAGIK (2014)
STRT TRBL,Social Club,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Social Club (2013)
Apple Juice,The Boys,Hip-Hop / Rap / R&B,Drums,by The Boys (1992)
Somos Mcs,Tiro De Gracia,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Tiro De Gracia (2004)
Burn It Up,Hardwire,Electronic / Dance,Vocals / Lyrics,by Hardwire (1999)
One Little Indian,A.L.T.,Hip-Hop / Rap / R&B,Drums,by A.L.T. and The Lost Civilization (1992)
One Little Indian,The Lost Civilization,Hip-Hop / Rap / R&B,Drums,by A.L.T. and The Lost Civilization (1992)
Life of a Flintstone,MC Breed,Hip-Hop / Rap / R&B,Drums,by MC Breed (1992)
Green Groove (Pt 1 & 2),Danny Hibrid,Soul / Funk / Disco,Vocals / Lyrics,by Danny Hibrid and The Nufunk Allstars (2006)
Green Groove (Pt 1 & 2),The Nufunk Allstars,Soul / Funk / Disco,Vocals / Lyrics,by Danny Hibrid and The Nufunk Allstars (2006)
I'm Outta Time (Remix),Oasis,Rock / Pop,Drums,by Oasis (2008)
Chronic,MC Loon-e-Tune,Hip-Hop / Rap / R&B,Drums,by MC Loon-e-Tune and DJ Battery Brain (1992)
Chronic,DJ Battery Brain,Hip-Hop / Rap / R&B,Drums,by MC Loon-e-Tune and DJ Battery Brain (1992)
Neva Gets Nervous,DJ Faust,Hip-Hop / Rap / R&B,Vocals / Lyrics,by DJ Faust (1998)
Who's the Master?,Barsha,Hip-Hop / Rap / R&B,Drums,by Barsha (1990)
Days of Our Lives,Tuff Crew,Hip-Hop / Rap / R&B,Drums,by Tuff Crew (1991)
Hey Hey,Native Rhythm,Hip-Hop / Rap / R&B,Drums,by Native Rhythm (1993)
Nigga,Burky,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Burky, Geralt Iz Rivije and Koolade (2016)"
Nigga,Geralt Iz Rivije,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Burky, Geralt Iz Rivije and Koolade (2016)"
