Lotion,Ben La Desh,Electronic / Dance,Hook / Riff,by Ben La Desh (2015)
Europa (Club Mix),Black Magic (2),Rock / Pop,Multiple Elements,by Black Magic (2) (1990)
Feel the Flow,King Bee,Hip-Hop / Rap / R&B,Sound Effect / Other,by King Bee (1990)
Let's Get Ill (Benny's Dance),Rhapsody (2),Hip-Hop / Rap / R&B,Multiple Elements,by Rhapsody (2) feat. Mix Magician AD (1987)
Let's Get Ill (Benny's Dance),Mix Magician AD,Hip-Hop / Rap / R&B,Multiple Elements,by Rhapsody (2) feat. Mix Magician AD (1987)
Drop It One the One,B. Brown Posse,Hip-Hop / Rap / R&B,Drums,by B. Brown Posse (1993)
"Che Senso Ha ? + Tre Cassoni, Due Piadine",Master Freez,Hip-Hop / Rap / R&B,Drums,by Master Freez (1999)
American Dream,Gridlok,Electronic / Dance,Sound Effect / Other,by Gridlok (2013)
Porcos No Poder,Thaide & DJ Hum,Hip-Hop / Rap / R&B,Drums,by Thaide & DJ Hum (1990)
Neighborhood Bully,Da Youngsta's,Hip-Hop / Rap / R&B,Hook / Riff,by Da Youngsta's (1992)
"K.J.'s ""808""",DJ KJ & MC Kooley C,Hip-Hop / Rap / R&B,Hook / Riff,by DJ KJ & MC Kooley C (1988)
We Don't Have a Plan B,Redhead Kingpin and the FBI,Hip-Hop / Rap / R&B,Hook / Riff,by Redhead Kingpin and the FBI (1991)
Principal's Office (Impact Remix),Young MC,Hip-Hop / Rap / R&B,Multiple Elements,by Young MC (1989)
Ya Heard Me,69 Boyz,Hip-Hop / Rap / R&B,Multiple Elements,by 69 Boyz (2000)
Money,Seiko Ito,Hip-Hop / Rap / R&B,Drums,by Seiko Ito and Tinnie Punx (1986)
Money,Tinnie Punx,Hip-Hop / Rap / R&B,Drums,by Seiko Ito and Tinnie Punx (1986)
Tanji,E-40,Hip-Hop / Rap / R&B,Hook / Riff,by E-40 (1991)
Sons of the P,Digital Underground,Hip-Hop / Rap / R&B,Drums,by Digital Underground (1991)
The Plague,Keaton,Electronic / Dance,Drums,by Keaton and Hive (2003)
The Plague,Hive,Electronic / Dance,Drums,by Keaton and Hive (2003)
At My House (The Apachies / N.Y. Acid Dust Mix),Frankie Bones,Electronic / Dance,Multiple Elements,by Frankie Bones (1988)
Initiation,Praxis,Rock / Pop,Drums,by Praxis (1999)
We Have No Enemies,24k,Hip-Hop / Rap / R&B,Drums,by 24k (1990)
Puertorican House Rocker,Breezy Beat MC,Hip-Hop / Rap / R&B,Hook / Riff,by Breezy Beat MC (1989)
My Lovin' (The Morning After Dub),En Vogue,Hip-Hop / Rap / R&B,Drums,by En Vogue (1992)
7 Grand Yall,Guru,Hip-Hop / Rap / R&B,Multiple Elements,by Guru (2008)
