In the House,King Shameek,Hip-Hop / Rap / R&B,Drums,1989
Out From the Deep,Enigma,Electronic / Dance,Drums,1993
Far Out,Deejay Punk-Roc,Electronic / Dance,Sound Effect / Other,1998
"Knockin' on Every Door (BomKrash 12"" Remix)",Roxette,Rock / Pop,Drums,1992
Be on Through,oOoOO,Electronic / Dance,Drums,2018
Be on Through,Islamiq Grrrls,Electronic / Dance,Drums,2018
Need to Know the Flavour,Grandmaster Caz,Hip-Hop / Rap / R&B,Multiple Elements,1992
Rougher Than an Animal,Demon Boyz,Hip-Hop / Rap / R&B,Hook / Riff,1989
Sacrifice (Short Club Version),Code K.,Hip-Hop / Rap / R&B,Drums,1998
Deuces Is Def,Deuces Wild,Hip-Hop / Rap / R&B,Hook / Riff,1988
I Got This,The Sample Kings,Hip-Hop / Rap / R&B,Multiple Elements,1989
"I Don't Wanna Take This Pain (12"" Version)",Dannii Minogue,Rock / Pop,Drums,1990
I'm Back,Red Bandit,Hip-Hop / Rap / R&B,Drums,1990
Nunca Te Haría Daño,Jorge González,Other,Drums,2013
Flowin' With the Rhythm,The Fila Fresh Crew,Hip-Hop / Rap / R&B,Multiple Elements,1991
Polku,Neon 2,Rock / Pop,Drums,1992
Baghdad 1.9.9.1.,Assalti Frontali,Hip-Hop / Rap / R&B,Drums,1992
U.s.c.'s Finest,Who Am I?,Hip-Hop / Rap / R&B,Multiple Elements,1991
Why (Extended Remix),Jackie Moore (2),Rock / Pop,Drums,1992
Uitbetaald,Sticks,Hip-Hop / Rap / R&B,Drums,2012
Uitbetaald,Moon,Hip-Hop / Rap / R&B,Drums,2012
Shame*Shame*Shame*,Debbie D,Hip-Hop / Rap / R&B,Drums,1989
It Doesn't Mean Goodbye,Gina G,Rock / Pop,Drums,1997
Isabel,Unrest,Rock / Pop,Drums,1992
Why,Jackie Moore (2),Rock / Pop,Drums,1992
Bejt v Pohodě,Chaozz,Hip-Hop / Rap / R&B,Drums,1996
The Captain of Her Heart,Beauty & Deep,Rock / Pop,Drums,1993
Tie Goes to the Runner,Public Enemy,Hip-Hop / Rap / R&B,Hook / Riff,1992
Freefall,Psychosis,Electronic / Dance,Hook / Riff,2000
Back to Life,Croatia Squad,Electronic / Dance,Drums,2015
Silly Rabbit,Mr. X & Mr. Z,Hip-Hop / Rap / R&B,Hook / Riff,1988
At the Worlds End,Mihail P,Electronic / Dance,Drums,2019
From the Projects,Disco Beave,Hip-Hop / Rap / R&B,Hook / Riff,1988
From the Projects,B Get Busy,Hip-Hop / Rap / R&B,Hook / Riff,1988
Problems,Wrongside,Hip-Hop / Rap / R&B,Drums,2017
Soul Power (Soul Mix),Ruth Joy,Electronic / Dance,Hook / Riff,1989
Letter to My Listeners,Father Dom,Hip-Hop / Rap / R&B,Hook / Riff,1991
What Did You Do (With My Love),Double You,Rock / Pop,Drums,1994
2 Bad,Overlord X,Hip-Hop / Rap / R&B,Multiple Elements,1988
Dopemix Vol. 1,DJ Prince Ice,Hip-Hop / Rap / R&B,Drums,1988
Destroy the Whole World,The X Files,Hip-Hop / Rap / R&B,Drums,2017
Mad Skillz,GT Tha 5-0,Hip-Hop / Rap / R&B,Drums,1993
Scarface,Akshen,Hip-Hop / Rap / R&B,Multiple Elements,1989
Not for the Pop Charts,O.F.T.B.,Hip-Hop / Rap / R&B,Drums,1992
Side B,DJ Q-Bert,Hip-Hop / Rap / R&B,Sound Effect / Other,1995
Unity,Marc Antoine,Jazz / Blues,Drums,1994
Funky Reputation,Crazy Rak,Hip-Hop / Rap / R&B,Multiple Elements,1993
Get to It,Agallah,Hip-Hop / Rap / R&B,Multiple Elements,2021
Gusanos Taladradores,Insulinodependiente,Hip-Hop / Rap / R&B,Multiple Elements,2008
Follow Me,Sporty-T,Hip-Hop / Rap / R&B,Sound Effect / Other,1994
The Tide Is High,Angelina,Electronic / Dance,Drums,1997
Hidden Jewels of Rap,Brothers Like Outlaw,Hip-Hop / Rap / R&B,Drums,1992
Don't Walk Away,Whigfield,Electronic / Dance,Drums,1995
Enamorada Sin Querer,Marta Sanchez,Rock / Pop,Multiple Elements,1995
Ustanak,BIGru,Hip-Hop / Rap / R&B,Multiple Elements,2018
