Keep It Funky,Teen Dream,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Read My Mind,Tony Terry,Hip-Hop / Rap / R&B,Multiple Elements,1990
"You Found Another Guy (12"" Mix)",Boy George,Rock / Pop,Vocals / Lyrics,1989
Ain't Too Much Worried,MC Breed,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Searchin' (Silk's Fusion Mix),CeCe Peniston,Electronic / Dance,Vocals / Lyrics,1994
Ain't Dat a Bitch,Ice Mike,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
The RZA Hits Mega Mix,Funkmaster Flex,Hip-Hop / Rap / R&B,Vocals / Lyrics,1999
I Am (Trakmasterz Remix Vocal),Whistle,Hip-Hop / Rap / R&B,Drums,1992
Astray / Peachfuzz (Interlude),Zero G,Hip-Hop / Rap / R&B,Multiple Elements,2017
Schaatzee,DJ Tomekk,Hip-Hop / Rap / R&B,Drums,2005
It's Tricky (Track 2),DJ Mr. SM,Hip-Hop / Rap / R&B,Multiple Elements,1988
Off Mine,Ruff Di-mondz,Hip-Hop / Rap / R&B,Drums,1994
Dee Hardest Hard,The Rapzologist Dee Nice,Hip-Hop / Rap / R&B,Multiple Elements,1989
Mr. Dynamite,Lonnie O,Hip-Hop / Rap / R&B,Drums,1992
Let Me Be Your Angel (Funky Bounce Mix),Audi (Rapper),Hip-Hop / Rap / R&B,Drums,1990
Let Me Be Your Angel (Funky Bounce Mix),Mike Dee,Hip-Hop / Rap / R&B,Drums,1990
R.U. Wit It? (Extended Version Remix),Detroit Boxx & Step 2,Hip-Hop / Rap / R&B,Drums,1990
Intro: Wise Man Speak - a Moment in Time,D.A.M.N.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Maybe This Time,Bassline,Rock / Pop,Drums,1991
Maybe This Time,Limahl,Rock / Pop,Drums,1991
Payback (The Final Mixdown),James Brown,Soul / Funk / Disco,Drums,1988
Clap Your Hands,LeVert,Hip-Hop / Rap / R&B,Drums,1993
Just Gets Better With Time,K.O.B,Hip-Hop / Rap / R&B,Multiple Elements,1989
Just Gets Better With Time,The Posse at Large,Hip-Hop / Rap / R&B,Multiple Elements,1989
2 Young 4 What,MC Lyte,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Feel Tha Funk,The Funky Products,Hip-Hop / Rap / R&B,Vocals / Lyrics,1996
There It Is,S.L. Troopers,Hip-Hop / Rap / R&B,Drums,1989
163rd,Silky Black,Hip-Hop / Rap / R&B,Drums,2010
Parade,Dev,Electronic / Dance,Vocals / Lyrics,2014
A Better Day,Sundance,Hip-Hop / Rap / R&B,Drums,1992
Partytime,Outlaw,Hip-Hop / Rap / R&B,Sound Effect / Other,1992
Week End,Mellowman,Hip-Hop / Rap / R&B,Drums,1995
Ward of the State,Askari X,Hip-Hop / Rap / R&B,Drums,1992
Funky Piano,DJ Sensei,Electronic / Dance,Drums,1996
Get It Together,Redhead Kingpin and the FBI,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Get It Together,Trey Lorenz,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
나나나 (Club Mix),Steve Yoo,Hip-Hop / Rap / R&B,Drums,1998
Truth,The Fila Fresh Crew,Hip-Hop / Rap / R&B,Multiple Elements,1988
I'm Serious,"Bobby ""Bobcat"" Ervin",Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
The Mob,"Bobby ""Bobcat"" Ervin",Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
You Stood Me Up,Today,Hip-Hop / Rap / R&B,Multiple Elements,1988
Start the Boycott,Disco Rick,Hip-Hop / Rap / R&B,Multiple Elements,1991
Start the Boycott,The Dogs,Hip-Hop / Rap / R&B,Multiple Elements,1991
Straight Down to Business (Radio Edit),Ready for the World,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Attention: Shawanda's Souful Mix,Lo-Key?,Hip-Hop / Rap / R&B,Drums,1992
Listen to It,MC Romeo (2),Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Rhyme en Epitome,Prince Ikey C,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Pink Panties,Watts Riot,Hip-Hop / Rap / R&B,Drums,1993
As My Dreams Go On,24k,Hip-Hop / Rap / R&B,Drums,1990
Head Game,2 Versatile,Hip-Hop / Rap / R&B,Drums,1993
Be Good Ta Me,J.J. Fad,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Noche Es-P-Cial,Siete-7 Black,Hip-Hop / Rap / R&B,Drums,1994
What a Day Day,Fog,Rock / Pop,Vocals / Lyrics,2003
Don't Make Me Fall in Love,Basic Black,Hip-Hop / Rap / R&B,Hook / Riff,1990
Desnudo,Gerardo,Hip-Hop / Rap / R&B,Drums,1995
Cold Sweat,A.N.M.,Hip-Hop / Rap / R&B,Multiple Elements,1991
God Bless,LL Cool J,Hip-Hop / Rap / R&B,Multiple Elements,1995
Fugitives on the Run,Too Much Trouble,Hip-Hop / Rap / R&B,Drums,1992
Fugitives on the Run,Scarface,Hip-Hop / Rap / R&B,Drums,1992
Put Your Hands Up,El Chojin,Hip-Hop / Rap / R&B,Drums,2007
